"work_id","conference_label","conference_short_title","conference_theme_title","conference_year","conference_organizers","conference_series","conference_hosting_institutions","conference_city","conference_state","conference_country","conference_url","work_title","work_url","work_authors","work_type","parent_work_id","keywords","languages","topics"
"1996","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mapping Colonial America's Printing Project","","Jean Ann Bauer;James Egan","poster / demo / art installation","","data visualization;history of the book;library catalog data","","english studies;knowledge representation;maps and mapping;metadata;visualization"
"1997","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mapping French Press to the Digital Age","","Alaa Abi Haidar;Jean-Gabriel Ganascia","poster / demo / art installation","","named entity recognition;unsupervised machine learning;word disambiguation","","cultural studies;data mining / text mining;digital humanities - facilities;digitisation, resource creation, and discovery;french studies;historical studies;metadata;visualization;xml"
"1998","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Marked E-Books and Kindle's popular highlight culture","","Simon Rowberry","poster / demo / art installation","","book history;e-books;provenance;reception","","bibliographic methods / textual studies;media studies;publishing and delivery systems;social media;user studies / user needs"
"1999","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Marrying the Benefits of Print and Digital: Algorithmically Selecting Context for a Key Word","","Drayton Callen Benner","paper, specified ""long paper""","","concordance;key word in context;kwic;search results;syntax","","concording and indexing;content analysis;corpora and corpus activities;information retrieval;natural language processing;text analysis"
"2000","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Matérialiser et rendre perceptible la transmission orale du savoir, L'édition électronique des cours d'Antoine Desgodets à l'Académie royale d'architecture en France, 1719-1728","","Robert Carvais;Emmanuel Chateau","paper, specified ""long paper""","","architecture;droit;enseignement;tradition orale;xml-tei","","art history;bibliographic methods / textual studies;concording and indexing;encoding - theory and practice;french studies;historical studies;scholarly editing;xml"
"2001","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Measuring the style of chick lit and literature","","Kim Johanna Jautze","poster / demo / art installation","","chick lit;literature;novelistic genres;stylometry","","genre-specific studies: prose, poetry, drama;literary studies;stylistics and stylometry;text analysis"
"2002","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Medical Humanities. Projet de musée digital","","Radu Suciu;Alexandre Wenger;Laurent Bolli","poster / demo / art installation","","digital museum;html5;medical humanities;online curation;webapp","","GLAM: galleries, libraries, archives, museums;interdisciplinary collaboration;metadata;software design and development;standards and interoperability"
"2003","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Metaphor, Popular Science and Semantic Tagging: Distant Reading with the _Historical Thesaurus of English_","","Marc Alexander;Jean Anderson;Fraser Dallachy;Christian Kay;Scott Piao;Paul Rayson;Alistair Baron","paper, specified ""long paper""","","corpus linguistics;distant reading;metaphor;semantic annotation;semantics","","corpora and corpus activities;english studies;linguistics;semantic analysis"
"2004","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mining a 'Trove': Modeling a Transnational Literary Culture","","Katherine Bode","paper, specified ""long paper""","","bibliography;database;literary studies;modelling","","bibliographic methods / textual studies;cultural studies;databases & dbms;data mining / text mining;literary studies"
"2005","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mining poetic rhythm: using text-to-speech software to rewrite English literary history","","Michael Alan Cade-Stewart","paper, specified ""short paper""","","english;form;poetry;rhythm;text-mining","","data mining / text mining;english studies"
"2006","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mining the Cloud of Witness: Inferring the Prestige of Saints from Medieval Paintings","","Thomas Lombardi","paper, specified ""short paper""","","art;association rules;data mining;network analysis;saints","","art history;content analysis;data mining / text mining;medieval studies;networks, relationships, graphs;visualization"
"2007","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mixed data, mixed audience: building a flexible platform for the Visionary Cross project","","Roberto Rosselli Del Turco","paper, specified ""long paper""","","3d modeling;digital edition;tei;web framework;xml","","encoding - theory and practice;information architecture;linking and annotation;philology;publishing and delivery systems;scholarly editing;software design and development"
"2008","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Mixing contributions, collaborations and co-creation: participatory archaeology through crowd-sourcing","","Daniel Pett;Chiara Bonacchi;Andy Bevan","paper, specified ""long paper""","","3d;archaeology;crowdfunding;crowdsourcing;history","","archaeology;content analysis;copyright, licensing, and open access;crowdsourcing;image processing;interdisciplinary collaboration;linking and annotation;maps and mapping;project design, organization, management;software design and development;visualization"
"2009","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Modèles tridimensionnels pour la représentation de létat des connaissances et propositions de visualisation pour lanalyse des corpus textuels.","","Jean-Marc LeBlanc;Marie Pérès","paper, specified ""long paper""","","corpus;ergonomie;modélisation informatique;représentation des connaissances;restitution archéologique;texométre;visualisation","","art history;corpora and corpus activities;interdisciplinary collaboration;interface and user experience design;knowledge representation;text analysis;visualization"
"2010","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Modeling Linguistic Research Data for a Repository for Historical Corpora","","Carolin Odebrecht","paper, specified ""short paper""","","historical corpora;metadata;modeling;repository;research data","","copyright, licensing, and open access;corpora and corpus activities;data modeling and architecture including hypothesis-driven modeling;history of humanities computing/digital humanities;interdisciplinary collaboration;linguistics;metadata;standards and interoperability"
"2011","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Modeling Melville's Reading: Editing Marginalia in TEI, Topic Modeling Reading and Influence","","Christopher Ohge","poster / demo / art installation","","marginalia;melville;tei;topic modeling","","bibliographic methods / textual studies;encoding - theory and practice;english studies;scholarly editing"
"2012","2014 - Lausanne","Lausanne","Digital Cultural Empowerment","2014","ADHO","ADHO","École Polytechnique Fédérale de Lausanne (EPFL);Université de Lausanne","Lausanne","","Switzerland","https://web.archive.org/web/20161227182033/https://dh2014.org/program/","Modelling digital editing: of texts, documents and works","","Elena Pierazzo;Geoffroy Noël","paper, specified ""long paper""","","document;model;modelling;text;work","","data modeling and architecture including hypothesis-driven modeling;scholarly editing"
